Gene stable ID version,Rat gene stable ID,Mouse gene stable ID
ENSG00000186136.1,ENSRNOG00000037036,ENSMUSG00000057699
ENSG00000167566.17,ENSRNOG00000056678,ENSMUSG00000023009
ENSG00000212493.1,ENSRNOG00000053586,ENSMUSG00000077797
ENSG00000238862.1,ENSRNOG00000057398,ENSMUSG00000087912
ENSG00000212452.1,ENSRNOG00000055658,ENSMUSG00000077212
ENSG00000016864.19,ENSRNOG00000018179,ENSMUSG00000021916
ENSG00000284797.2,ENSRNOG00000043249,ENSMUSG00000095026
ENSG00000186666.6,ENSRNOG00000058430,ENSMUSG00000037525
ENSG00000135472.9,ENSRNOG00000045554,ENSMUSG00000023011
ENSG00000068912.15,ENSRNOG00000007283,ENSMUSG00000020311
ENSG00000170948.4,ENSRNOG00000006363,ENSMUSG00000038691
ENSG00000182446.15,ENSRNOG00000036698,ENSMUSG00000039703
ENSG00000114902.14,ENSRNOG00000018075,ENSMUSG00000021917
ENSG00000114904.13,ENSRNOG00000017997,ENSMUSG00000021918
ENSG00000152689.18,ENSRNOG00000032703,ENSMUSG00000071042
ENSG00000055957.11,ENSRNOG00000033386,ENSMUSG00000006529
ENSG00000167580.8,ENSRNOG00000054378,ENSMUSG00000023013
ENSG00000110723.12,ENSRNOG00000025115,ENSMUSG00000034584
ENSG00000161798.7,ENSRNOG00000051970,ENSMUSG00000044217
ENSG00000197170.10,ENSRNOG00000003117,ENSMUSG00000020720
ENSG00000178202.14,ENSRNOG00000007177,ENSMUSG00000034487
ENSG00000161800.13,ENSRNOG00000049033,ENSMUSG00000023015
ENSG00000119812.20,ENSRNOG00000030328,ENSMUSG00000002017
ENSG00000014138.10,ENSRNOG00000020906,ENSMUSG00000024833
ENSG00000067191.17,ENSRNOG00000004518,ENSMUSG00000020882
ENSG00000055955.17,ENSRNOG00000017381,ENSMUSG00000021922
ENSG00000115486.13,ENSRNOG00000012975,ENSMUSG00000053460
ENSG00000160588.10,ENSRNOG00000068913,ENSMUSG00000070305
ENSG00000166796.12,ENSRNOG00000013103,ENSMUSG00000030851
ENSG00000087111.22,ENSRNOG00000011366,ENSMUSG00000041958
ENSG00000110881.12,ENSRNOG00000059765,ENSMUSG00000023017
ENSG00000272573.6,ENSRNOG00000017369,ENSMUSG00000042485
ENSG00000213533.13,ENSRNOG00000017051,ENSMUSG00000006526
ENSG00000185860.14,ENSRNOG00000025005,ENSMUSG00000070532
ENSG00000117461.15,ENSRNOG00000000145,ENSMUSG00000028698
ENSG00000162267.14,ENSRNOG00000017689,ENSMUSG00000006522
ENSG00000119771.15,ENSRNOG00000005371,ENSMUSG00000020627
ENSG00000117472.10,ENSRNOG00000023320,ENSMUSG00000028699
ENSG00000066117.15,ENSRNOG00000061572,ENSMUSG00000023018
ENSG00000073737.17,ENSRNOG00000065735,ENSMUSG00000027068
ENSG00000142347.20,ENSRNOG00000008409,ENSMUSG00000024300
ENSG00000250719.2,ENSRNOG00000049874,ENSMUSG00000078593
ENSG00000171357.6,ENSRNOG00000062943,ENSMUSG00000028701
ENSG00000085999.13,ENSRNOG00000013148,ENSMUSG00000028702
ENSG00000168026.19,ENSRNOG00000034089,ENSMUSG00000032514
ENSG00000082438.18,ENSRNOG00000027016,ENSMUSG00000034903
ENSG00000167588.13,ENSRNOG00000056457,ENSMUSG00000023019
ENSG00000139624.14,ENSRNOG00000052990,ENSMUSG00000023021
ENSG00000141551.15,ENSRNOG00000036676,ENSMUSG00000025162
ENSG00000085998.15,ENSRNOG00000023455,ENSMUSG00000028700
ENSG00000130595.20,ENSRNOG00000020332,ENSMUSG00000061723
ENSG00000115607.10,ENSRNOG00000054218,ENSMUSG00000026068
ENSG00000214021.18,ENSRNOG00000009032,ENSMUSG00000030276
ENSG00000153179.14,ENSRNOG00000005388,ENSMUSG00000025795
ENSG00000171435.15,ENSRNOG00000028630,ENSMUSG00000061578
ENSG00000079150.19,ENSRNOG00000011758,ENSMUSG00000002732
ENSG00000141582.15,ENSRNOG00000063043,ENSMUSG00000039989
ENSG00000111445.14,ENSRNOG00000001134,ENSMUSG00000029363
ENSG00000091409.16,ENSRNOG00000001518,ENSMUSG00000027111
ENSG00000167291.16,ENSRNOG00000049758,ENSMUSG00000039976
ENSG00000122966.18,ENSRNOG00000001143,ENSMUSG00000029516
ENSG00000173821.20,ENSRNOG00000029658,ENSMUSG00000070327
ENSG00000168066.22,ENSRNOG00000021085,ENSMUSG00000024949
ENSG00000176542.10,ENSRNOG00000027756,ENSMUSG00000068284
ENSG00000121579.14,ENSRNOG00000039017,ENSMUSG00000022698
ENSG00000226321.6,ENSRNOG00000063752,ENSMUSG00000084989
ENSG00000115762.17,ENSRNOG00000014162,ENSMUSG00000026123
ENSG00000178075.20,ENSRNOG00000053406,ENSMUSG00000036292
ENSG00000117475.14,ENSRNOG00000002884,ENSMUSG00000026577
ENSG00000117477.13,ENSRNOG00000002860,ENSMUSG00000026578
ENSG00000117479.15,ENSRNOG00000002839,ENSMUSG00000040918
ENSG00000198734.12,ENSRNOG00000057855,ENSMUSG00000026579
ENSG00000178035.13,ENSRNOG00000031965,ENSMUSG00000062867
ENSG00000175906.5,ENSRNOG00000020770,ENSMUSG00000034936
ENSG00000123989.15,ENSRNOG00000020038,ENSMUSG00000032997
ENSG00000067596.12,ENSRNOG00000020772,ENSMUSG00000034931
ENSG00000099260.12,ENSRNOG00000058609,ENSMUSG00000033377
ENSG00000205795.5,ENSRNOG00000058891,ENSMUSG00000062563
ENSG00000214842.6,ENSRNOG00000049271,ENSMUSG00000086022
ENSG00000144057.16,ENSRNOG00000046515,ENSMUSG00000024172
ENSG00000203685.11,ENSRNOG00000071066,ENSMUSG00000053963
ENSG00000160703.17,ENSRNOG00000052386,ENSMUSG00000032109
ENSG00000185038.15,ENSRNOG00000042182,ENSMUSG00000079429
ENSG00000198218.12,ENSRNOG00000025071,ENSMUSG00000006673
ENSG00000162972.11,ENSRNOG00000015983,ENSMUSG00000025971
ENSG00000175832.13,ENSRNOG00000020792,ENSMUSG00000017724
ENSG00000139718.12,ENSRNOG00000001337,ENSMUSG00000038384
ENSG00000166959.8,ENSRNOG00000020939,ENSMUSG00000024730
ENSG00000127125.9,ENSRNOG00000008572,ENSMUSG00000028636
ENSG00000158104.11,ENSRNOG00000001338,ENSMUSG00000029445
ENSG00000005102.14,ENSRNOG00000020803,ENSMUSG00000001493
ENSG00000166961.15,ENSRNOG00000026957,ENSMUSG00000067571
ENSG00000066422.7,ENSRNOG00000001613,ENSMUSG00000022601
ENSG00000009307.17,ENSRNOG00000061058,ENSMUSG00000068823
ENSG00000172689.2,ENSRNOG00000020932,ENSMUSG00000024731
ENSG00000181722.18,ENSRNOG00000056716,ENSMUSG00000022708
ENSG00000110436.13,ENSRNOG00000005479,ENSMUSG00000005089
ENSG00000233276.9,ENSRNOG00000048812,ENSMUSG00000063856
ENSG00000120088.16,ENSRNOG00000004900,ENSMUSG00000018634
ENSG00000158023.10,ENSRNOG00000001342,ENSMUSG00000029442
ENSG00000177565.19,ENSRNOG00000011216,ENSMUSG00000027630
ENSG00000110987.9,ENSRNOG00000056017,ENSMUSG00000029438
ENSG00000175727.15,ENSRNOG00000001255,ENSMUSG00000038342
ENSG00000073969.19,ENSRNOG00000003905,ENSMUSG00000034187
ENSG00000139726.11,ENSRNOG00000001106,ENSMUSG00000023106
ENSG00000033030.16,ENSRNOG00000001243,ENSMUSG00000029427
ENSG00000176945.18,ENSRNOG00000001776,ENSMUSG00000035638
ENSG00000128655.19,ENSRNOG00000024457,ENSMUSG00000075270
ENSG00000171634.19,ENSRNOG00000047296,ENSMUSG00000040481
ENSG00000111275.13,ENSRNOG00000037815,ENSMUSG00000029455
ENSG00000116035.4,ENSRNOG00000013261,ENSMUSG00000034777
ENSG00000116039.13,ENSRNOG00000013573,ENSMUSG00000006269
ENSG00000149090.13,ENSRNOG00000005348,ENSMUSG00000027188
ENSG00000108379.11,ENSRNOG00000003845,ENSMUSG00000000125
ENSG00000057294.18,ENSRNOG00000001825,ENSMUSG00000041957
ENSG00000132589.16,ENSRNOG00000009681,ENSMUSG00000061981
ENSG00000144031.12,ENSRNOG00000021402,ENSMUSG00000014747
ENSG00000189079.18,ENSRNOG00000004831,ENSMUSG00000033237
ENSG00000124357.13,ENSRNOG00000013911,ENSMUSG00000034744
ENSG00000110514.20,ENSRNOG00000012568,ENSMUSG00000040687
ENSG00000161921.17,ENSRNOG00000026647,ENSMUSG00000018920
ENSG00000176358.16,ENSRNOG00000004404,ENSMUSG00000020872
ENSG00000133687.16,ENSRNOG00000001854,ENSMUSG00000030306
ENSG00000108813.12,ENSRNOG00000004399,ENSMUSG00000020871
ENSG00000124370.11,ENSRNOG00000016327,ENSMUSG00000033429
ENSG00000136699.20,ENSRNOG00000001875,ENSMUSG00000005899
ENSG00000275832.5,ENSRNOG00000022771,ENSMUSG00000049807
ENSG00000111012.11,ENSRNOG00000046214,ENSMUSG00000006724
ENSG00000169683.8,ENSRNOG00000045926,ENSMUSG00000025145
ENSG00000169760.18,ENSRNOG00000032576,ENSMUSG00000063887
ENSG00000169750.9,ENSRNOG00000069600,ENSMUSG00000018012
ENSG00000163864.18,ENSRNOG00000013585,ENSMUSG00000032456
ENSG00000184897.7,ENSRNOG00000027722,ENSMUSG00000044927
ENSG00000156097.13,ENSRNOG00000019738,ENSMUSG00000046793
ENSG00000172046.21,ENSRNOG00000049531,ENSMUSG00000006676
ENSG00000162413.17,ENSRNOG00000003334,ENSMUSG00000073700
ENSG00000116273.6,ENSRNOG00000009046,ENSMUSG00000047777
ENSG00000111696.12,ENSRNOG00000026793,ENSMUSG00000054027
ENSG00000117153.16,ENSRNOG00000004193,ENSMUSG00000026455
ENSG00000162882.15,ENSRNOG00000031263,ENSMUSG00000000673
ENSG00000159346.13,ENSRNOG00000004143,ENSMUSG00000026457
ENSG00000139160.13,ENSRNOG00000036918,ENSMUSG00000039958
ENSG00000169727.14,ENSRNOG00000046698,ENSMUSG00000025156
ENSG00000151743.11,ENSRNOG00000036917,ENSMUSG00000068250
ENSG00000159348.13,ENSRNOG00000003973,ENSMUSG00000026456
ENSG00000163444.12,ENSRNOG00000003594,ENSMUSG00000042305
ENSG00000172005.11,ENSRNOG00000015445,ENSMUSG00000027375
ENSG00000122180.5,ENSRNOG00000030743,ENSMUSG00000026459
ENSG00000133055.10,ENSRNOG00000003336,ENSMUSG00000042451
ENSG00000275111.5,ENSRNOG00000068677,ENSMUSG00000034800
ENSG00000133048.13,ENSRNOG00000053272,ENSMUSG00000064246
ENSG00000014257.17,ENSRNOG00000011820,ENSMUSG00000032561
ENSG00000155066.16,ENSRNOG00000014710,ENSMUSG00000027376
ENSG00000127481.15,ENSRNOG00000018183,ENSMUSG00000066036
ENSG00000144802.11,ENSRNOG00000031163,ENSMUSG00000035356
ENSG00000013588.10,ENSRNOG00000008412,ENSMUSG00000046733
ENSG00000115042.10,ENSRNOG00000013974,ENSMUSG00000027371
ENSG00000151135.10,ENSRNOG00000067167,ENSMUSG00000060935
ENSG00000120832.11,ENSRNOG00000006978,ENSMUSG00000049038
ENSG00000008405.12,ENSRNOG00000006622,ENSMUSG00000020038
ENSG00000115207.15,ENSRNOG00000056904,ENSMUSG00000106864
ENSG00000184502.4,ENSRNOG00000014740,ENSMUSG00000017165
ENSG00000173805.16,ENSRNOG00000014819,ENSMUSG00000006930
ENSG00000047617.18,ENSRNOG00000023561,ENSMUSG00000038115
ENSG00000173801.17,ENSRNOG00000015380,ENSMUSG00000001552
ENSG00000143882.12,ENSRNOG00000050553,ENSMUSG00000020566
ENSG00000211454.16,ENSRNOG00000017780,ENSMUSG00000028743
ENSG00000053372.5,ENSRNOG00000017979,ENSMUSG00000028741
ENSG00000143870.13,ENSRNOG00000050197,ENSMUSG00000020571
ENSG00000141696.13,ENSRNOG00000015787,ENSMUSG00000006931
ENSG00000040487.13,ENSRNOG00000017706,ENSMUSG00000028744
ENSG00000141756.20,ENSRNOG00000015941,ENSMUSG00000001555
ENSG00000188338.15,ENSRNOG00000016827,ENSMUSG00000010064
ENSG00000133063.16,ENSRNOG00000028072,ENSMUSG00000026450
ENSG00000115761.17,ENSRNOG00000005344,ENSMUSG00000061458
ENSG00000141698.17,ENSRNOG00000016475,ENSMUSG00000017176
ENSG00000143847.16,ENSRNOG00000003494,ENSMUSG00000026458
ENSG00000144815.18,ENSRNOG00000001608,ENSMUSG00000075033
ENSG00000143379.13,ENSRNOG00000021143,ENSMUSG00000015697
ENSG00000283268.2,ENSRNOG00000063481,ENSMUSG00000090840
ENSG00000141527.19,ENSRNOG00000047367,ENSMUSG00000013483
ENSG00000110713.18,ENSRNOG00000020347,ENSMUSG00000063550
ENSG00000135968.22,ENSRNOG00000000823,ENSMUSG00000038039
ENSG00000007923.17,ENSRNOG00000008802,ENSMUSG00000039768
ENSG00000174840.9,ENSRNOG00000059442,ENSMUSG00000043702
ENSG00000168374.11,ENSRNOG00000012623,ENSMUSG00000021877
ENSG00000163006.12,ENSRNOG00000028581,ENSMUSG00000038010
ENSG00000116731.23,ENSRNOG00000033522,ENSMUSG00000057637
ENSG00000108733.11,ENSRNOG00000009718,ENSMUSG00000018733
ENSG00000174839.13,ENSRNOG00000011636,ENSMUSG00000040818
ENSG00000168646.14,ENSRNOG00000055010,ENSMUSG00000000142
ENSG00000154240.18,ENSRNOG00000024557,ENSMUSG00000020728
ENSG00000163807.6,ENSRNOG00000004135,ENSMUSG00000032551
ENSG00000163808.17,ENSRNOG00000060356,ENSMUSG00000036768
ENSG00000091583.11,ENSRNOG00000003566,ENSMUSG00000000049
ENSG00000108924.14,ENSRNOG00000067479,ENSMUSG00000003949
ENSG00000108960.9,ENSRNOG00000002436,ENSMUSG00000003948
ENSG00000144401.14,ENSRNOG00000014212,ENSMUSG00000025956
ENSG00000075914.13,ENSRNOG00000060337,ENSMUSG00000025785
ENSG00000178404.11,ENSRNOG00000033143,ENSMUSG00000076433
ENSG00000136449.16,ENSRNOG00000042912,ENSMUSG00000039110
ENSG00000163815.6,ENSRNOG00000004540,ENSMUSG00000025784
ENSG00000163810.13,ENSRNOG00000004320,ENSMUSG00000025787
ENSG00000163251.4,ENSRNOG00000014678,ENSMUSG00000045005
ENSG00000185674.10,ENSRNOG00000050591,ENSMUSG00000061584
ENSG00000132470.14,ENSRNOG00000005580,ENSMUSG00000020758
ENSG00000157087.20,ENSRNOG00000030269,ENSMUSG00000030302
ENSG00000119862.13,ENSRNOG00000005464,ENSMUSG00000048398
ENSG00000133816.19,ENSRNOG00000016244,ENSMUSG00000038244
ENSG00000179833.4,ENSRNOG00000005393,ENSMUSG00000049800
ENSG00000115252.19,ENSRNOG00000054212,ENSMUSG00000059173
ENSG00000188687.18,ENSRNOG00000010378,ENSMUSG00000068323
ENSG00000127463.16,ENSRNOG00000018097,ENSMUSG00000078517
ENSG00000183715.15,ENSRNOG00000023809,ENSMUSG00000062257
ENSG00000152578.15,ENSRNOG00000006957,ENSMUSG00000025892
ENSG00000132164.10,ENSRNOG00000005697,ENSMUSG00000030307
ENSG00000152133.17,ENSRNOG00000025317,ENSMUSG00000050668
ENSG00000117543.22,ENSRNOG00000013719,ENSMUSG00000033554
ENSG00000185008.19,ENSRNOG00000029598,ENSMUSG00000052516
ENSG00000164008.17,ENSRNOG00000027455,ENSMUSG00000078584
ENSG00000115457.10,ENSRNOG00000016957,ENSMUSG00000039323
ENSG00000162367.12,ENSRNOG00000025051,ENSMUSG00000028717
ENSG00000115461.5,ENSRNOG00000017206,ENSMUSG00000026185
ENSG00000175224.17,ENSRNOG00000016984,ENSMUSG00000027244
ENSG00000116406.20,ENSRNOG00000028358,ENSMUSG00000043019
ENSG00000118245.2,ENSRNOG00000017611,ENSMUSG00000026182
ENSG00000144460.13,ENSRNOG00000023765,ENSMUSG00000054976
ENSG00000176390.12,ENSRNOG00000050657,ENSMUSG00000017561
ENSG00000119844.17,ENSRNOG00000005411,ENSMUSG00000049659
ENSG00000176208.9,ENSRNOG00000021903,ENSMUSG00000017550
ENSG00000163812.16,ENSRNOG00000067753,ENSMUSG00000025786
ENSG00000178562.18,ENSRNOG00000010283,ENSMUSG00000026012
ENSG00000172171.11,ENSRNOG00000004000,ENSMUSG00000046909
ENSG00000163352.6,ENSRNOG00000049513,ENSMUSG00000078173
ENSG00000144048.11,ENSRNOG00000045539,ENSMUSG00000030002
ENSG00000162704.16,ENSRNOG00000028062,ENSMUSG00000008475
ENSG00000173627.8,ENSRNOG00000028089,ENSMUSG00000055547
ENSG00000116698.22,ENSRNOG00000027962,ENSMUSG00000042772
ENSG00000196712.20,ENSRNOG00000013780,ENSMUSG00000020716
ENSG00000064012.24,ENSRNOG00000012331,ENSMUSG00000026029
ENSG00000175220.12,ENSRNOG00000016610,ENSMUSG00000027247
ENSG00000182504.12,ENSRNOG00000001609,ENSMUSG00000022604
ENSG00000175213.3,ENSRNOG00000070459,ENSMUSG00000075040
ENSG00000180210.15,ENSRNOG00000016325,ENSMUSG00000027249
ENSG00000175216.15,ENSRNOG00000016067,ENSMUSG00000040549
ENSG00000162641.20,ENSRNOG00000028025,ENSMUSG00000049565
ENSG00000247626.5,ENSRNOG00000065339,ENSMUSG00000046994
ENSG00000152430.19,ENSRNOG00000054379,ENSMUSG00000025977
ENSG00000178927.19,ENSRNOG00000036666,ENSMUSG00000039294
ENSG00000138483.3,ENSRNOG00000028005,ENSMUSG00000050685
ENSG00000212135.1,ENSRNOG00000052617,ENSMUSG00000077221
ENSG00000134569.10,ENSRNOG00000015285,ENSMUSG00000027253
ENSG00000121940.17,ENSRNOG00000020360,ENSMUSG00000027884
ENSG00000114439.19,ENSRNOG00000001971,ENSMUSG00000022641
ENSG00000121966.8,ENSRNOG00000003866,ENSMUSG00000045382
ENSG00000064300.9,ENSRNOG00000005392,ENSMUSG00000000120
ENSG00000073921.18,ENSRNOG00000018322,ENSMUSG00000039361
ENSG00000005884.18,ENSRNOG00000004276,ENSMUSG00000001507
ENSG00000067606.17,ENSRNOG00000015480,ENSMUSG00000029053
ENSG00000154957.14,ENSRNOG00000003981,ENSMUSG00000018347
ENSG00000167525.16,ENSRNOG00000023381,ENSMUSG00000044122
ENSG00000197429.11,ENSRNOG00000016183,ENSMUSG00000028696
ENSG00000074266.23,ENSRNOG00000017509,ENSMUSG00000030619
ENSG00000184588.18,ENSRNOG00000005905,ENSMUSG00000028525
ENSG00000167723.15,ENSRNOG00000019606,ENSMUSG00000043029
ENSG00000163157.15,ENSRNOG00000021088,ENSMUSG00000005628
ENSG00000150687.12,ENSRNOG00000017307,ENSMUSG00000039405
ENSG00000084070.12,ENSRNOG00000011421,ENSMUSG00000032870
ENSG00000174804.4,ENSRNOG00000063590,ENSMUSG00000049791
ENSG00000135378.4,ENSRNOG00000022710,ENSMUSG00000027171
ENSG00000060749.17,ENSRNOG00000037514,ENSMUSG00000074994
ENSG00000127483.19,ENSRNOG00000014445,ENSMUSG00000028759
ENSG00000068097.16,ENSRNOG00000002542,ENSMUSG00000000976
ENSG00000121690.11,ENSRNOG00000012262,ENSMUSG00000027173
ENSG00000164002.12,ENSRNOG00000037432,ENSMUSG00000028629
ENSG00000115392.13,ENSRNOG00000027249,ENSMUSG00000004018
ENSG00000133056.14,ENSRNOG00000029938,ENSMUSG00000026447
ENSG00000176547.11,ENSRNOG00000069972,ENSMUSG00000075069
ENSG00000176540.3,ENSRNOG00000006716,ENSMUSG00000042894
ENSG00000167434.10,ENSRNOG00000002916,ENSMUSG00000000805
ENSG00000072518.23,ENSRNOG00000021184,ENSMUSG00000024969
ENSG00000114279.15,ENSRNOG00000001931,ENSMUSG00000022523
ENSG00000163159.15,ENSRNOG00000021081,ENSMUSG00000008958
ENSG00000143434.17,ENSRNOG00000021101,ENSMUSG00000038777
ENSG00000141376.24,ENSRNOG00000066893,ENSMUSG00000059439
ENSG00000116455.14,ENSRNOG00000016394,ENSMUSG00000000561
ENSG00000163599.18,ENSRNOG00000054129,ENSMUSG00000026011
ENSG00000116459.11,ENSRNOG00000064742,ENSMUSG00000000563
ENSG00000115317.13,ENSRNOG00000022448,ENSMUSG00000068329
ENSG00000143110.12,ENSRNOG00000070434,ENSMUSG00000074342
ENSG00000121933.19,ENSRNOG00000043375,ENSMUSG00000074344
ENSG00000115325.14,ENSRNOG00000007412,ENSMUSG00000068335
ENSG00000200360.1,ENSRNOG00000068814,ENSMUSG00000119721
ENSG00000282608.2,ENSRNOG00000015788,ENSMUSG00000000562
ENSG00000114302.17,ENSRNOG00000020284,ENSMUSG00000032601
ENSG00000170264.13,ENSRNOG00000009881,ENSMUSG00000049811
ENSG00000204060.8,ENSRNOG00000032639,ENSMUSG00000052135
ENSG00000127129.10,ENSRNOG00000009390,ENSMUSG00000028635
ENSG00000121068.14,ENSRNOG00000003517,ENSMUSG00000000093
ENSG00000174516.15,ENSRNOG00000019950,ENSMUSG00000024901
ENSG00000143153.14,ENSRNOG00000002934,ENSMUSG00000026576
ENSG00000115484.15,ENSRNOG00000009642,ENSMUSG00000007739
ENSG00000121075.11,ENSRNOG00000003544,ENSMUSG00000000094
ENSG00000183291.18,ENSRNOG00000055257,ENSMUSG00000037072
ENSG00000030582.19,ENSRNOG00000021031,ENSMUSG00000034708
ENSG00000214782.8,ENSRNOG00000042330,ENSMUSG00000094584
ENSG00000152952.14,ENSRNOG00000030183,ENSMUSG00000032374
ENSG00000110104.13,ENSRNOG00000020925,ENSMUSG00000024732
ENSG00000153936.18,ENSRNOG00000012549,ENSMUSG00000040151
ENSG00000136688.11,ENSRNOG00000005701,ENSMUSG00000044103
ENSG00000183134.5,ENSRNOG00000036631,ENSMUSG00000034117
ENSG00000149506.12,ENSRNOG00000020907,ENSMUSG00000024734
ENSG00000136694.9,ENSRNOG00000005722,ENSMUSG00000026984
ENSG00000136696.11,ENSRNOG00000043323,ENSMUSG00000026985
ENSG00000136697.13,ENSRNOG00000005800,ENSMUSG00000046845
ENSG00000173715.19,ENSRNOG00000026579,ENSMUSG00000071691
ENSG00000136689.20,ENSRNOG00000005871,ENSMUSG00000026981
ENSG00000134709.13,ENSRNOG00000026226,ENSMUSG00000028572
ENSG00000186566.13,ENSRNOG00000021044,ENSMUSG00000034621
ENSG00000144354.15,ENSRNOG00000001514,ENSMUSG00000055612
ENSG00000173585.18,ENSRNOG00000006311,ENSMUSG00000029530
ENSG00000180340.7,ENSRNOG00000021962,ENSMUSG00000050288
ENSG00000173578.9,ENSRNOG00000006620,ENSMUSG00000060509
ENSG00000181218.6,ENSRNOG00000064520,ENSMUSG00000078851
ENSG00000182985.19,ENSRNOG00000018778,ENSMUSG00000032076
ENSG00000196890.5,ENSRNOG00000066919,ENSMUSG00000080712
ENSG00000211456.14,ENSRNOG00000005149,ENSMUSG00000025240
ENSG00000177674.16,ENSRNOG00000008619,ENSMUSG00000029007
ENSG00000012048.25,ENSRNOG00000020701,ENSMUSG00000017146
ENSG00000136695.15,ENSRNOG00000005751,ENSMUSG00000026983
ENSG00000144369.14,ENSRNOG00000004783,ENSMUSG00000048388
ENSG00000138448.13,ENSRNOG00000004912,ENSMUSG00000027087
ENSG00000177000.13,ENSRNOG00000008553,ENSMUSG00000029009
ENSG00000114573.12,ENSRNOG00000001992,ENSMUSG00000052459
ENSG00000137968.17,ENSRNOG00000042332,ENSMUSG00000028360
ENSG00000167333.13,ENSRNOG00000047229,ENSMUSG00000073968
ENSG00000176485.14,ENSRNOG00000021206,ENSMUSG00000060675
ENSG00000163681.17,ENSRNOG00000011307,ENSMUSG00000021870
ENSG00000184384.15,ENSRNOG00000005879,ENSMUSG00000031925
ENSG00000225828.2,ENSRNOG00000042787,ENSMUSG00000078554
ENSG00000041988.16,ENSRNOG00000026840,ENSMUSG00000039759
ENSG00000149823.10,ENSRNOG00000020996,ENSMUSG00000024797
ENSG00000196420.8,ENSRNOG00000011748,ENSMUSG00000001023
ENSG00000171298.14,ENSRNOG00000047656,ENSMUSG00000025579
ENSG00000174576.11,ENSRNOG00000020009,ENSMUSG00000045903
ENSG00000136504.15,ENSRNOG00000022664,ENSMUSG00000038909
ENSG00000114993.17,ENSRNOG00000009022,ENSMUSG00000034930
ENSG00000155367.16,ENSRNOG00000012481,ENSMUSG00000002228
ENSG00000053918.19,ENSRNOG00000020532,ENSMUSG00000009545
ENSG00000160783.19,ENSRNOG00000019620,ENSMUSG00000028066
ENSG00000198648.12,ENSRNOG00000024808,ENSMUSG00000027030
ENSG00000066136.21,ENSRNOG00000010735,ENSMUSG00000032897
ENSG00000115267.10,ENSRNOG00000006227,ENSMUSG00000026896
ENSG00000180871.8,ENSRNOG00000063618,ENSMUSG00000026180
ENSG00000118058.25,ENSRNOG00000015133,ENSMUSG00000002028
ENSG00000188282.13,ENSRNOG00000032991,ENSMUSG00000061815
ENSG00000204335.4,ENSRNOG00000054086,ENSMUSG00000075304
ENSG00000128683.14,ENSRNOG00000000007,ENSMUSG00000070880
ENSG00000108830.11,ENSRNOG00000020698,ENSMUSG00000001313
ENSG00000125686.12,ENSRNOG00000005606,ENSMUSG00000018160
ENSG00000196277.17,ENSRNOG00000005662,ENSMUSG00000056755
ENSG00000134668.13,ENSRNOG00000064683,ENSMUSG00000028784
ENSG00000186642.16,ENSRNOG00000019560,ENSMUSG00000110195
ENSG00000167258.16,ENSRNOG00000006000,ENSMUSG00000003119
ENSG00000115806.13,ENSRNOG00000023386,ENSMUSG00000014959
ENSG00000144647.7,ENSRNOG00000019492,ENSMUSG00000066235
ENSG00000091106.19,ENSRNOG00000005810,ENSMUSG00000039193
ENSG00000196083.11,ENSRNOG00000001928,ENSMUSG00000022514
ENSG00000214447.6,ENSRNOG00000002918,ENSMUSG00000075510
ENSG00000142961.16,ENSRNOG00000037620,ENSMUSG00000028709
ENSG00000204334.8,ENSRNOG00000056087,ENSMUSG00000075302
ENSG00000116754.14,ENSRNOG00000029592,ENSMUSG00000055436
ENSG00000062716.13,ENSRNOG00000003967,ENSMUSG00000018171
ENSG00000153201.17,ENSRNOG00000000796,ENSMUSG00000003226
ENSG00000284190.1,ENSRNOG00000035480,ENSMUSG00000065455
ENSG00000114784.4,ENSRNOG00000018848,ENSMUSG00000006941
ENSG00000108423.15,ENSRNOG00000053309,ENSMUSG00000020513
ENSG00000153767.10,ENSRNOG00000026008,ENSMUSG00000022828
ENSG00000163219.12,ENSRNOG00000009347,ENSMUSG00000030047
ENSG00000145087.14,ENSRNOG00000002496,ENSMUSG00000022829
ENSG00000108443.14,ENSRNOG00000003919,ENSMUSG00000020516
ENSG00000272036.1,ENSRNOG00000035601,ENSMUSG00000065446
ENSG00000186635.16,ENSRNOG00000019555,ENSMUSG00000032812
ENSG00000163558.13,ENSRNOG00000009652,ENSMUSG00000037643
ENSG00000189050.16,ENSRNOG00000003805,ENSMUSG00000020521
ENSG00000136603.15,ENSRNOG00000009899,ENSMUSG00000027660
ENSG00000077585.14,ENSRNOG00000002480,ENSMUSG00000021306
ENSG00000115866.11,ENSRNOG00000003743,ENSMUSG00000026356
ENSG00000132359.17,ENSRNOG00000002652,ENSMUSG00000038807
ENSG00000013297.12,ENSRNOG00000010263,ENSMUSG00000037625
ENSG00000086619.15,ENSRNOG00000002609,ENSMUSG00000057069
ENSG00000013293.6,ENSRNOG00000028097,ENSMUSG00000069072
ENSG00000010327.10,ENSRNOG00000018434,ENSMUSG00000042286
ENSG00000159374.18,ENSRNOG00000007288,ENSMUSG00000030041
